	sent_index	word_index	word	region	condition
12704	18	31	<eos>	End	wh_no-gap_obj_emb3
12705	19	0	She	prefix	wh_no-gap_obj_emb3
12706	19	1	said	prefix	wh_no-gap_obj_emb3
12707	19	2	what	obj_wh	wh_no-gap_obj_emb3
12708	19	3	her	embed1	wh_no-gap_obj_emb3
12709	19	4	mother	embed1	wh_no-gap_obj_emb3
12710	19	5	stated	embed1	wh_no-gap_obj_emb3
12711	19	6	that	embed1	wh_no-gap_obj_emb3
12712	19	7	a	embed2	wh_no-gap_obj_emb3
12713	19	8	friend	embed2	wh_no-gap_obj_emb3
12714	19	9	said	embed2	wh_no-gap_obj_emb3
12715	19	10	that	embed2	wh_no-gap_obj_emb3
12716	19	11	her	embed3	wh_no-gap_obj_emb3
12717	19	12	husband	embed3	wh_no-gap_obj_emb3
12718	19	13	knew	embed3	wh_no-gap_obj_emb3
12719	19	14	that	embed3	wh_no-gap_obj_emb3
12720	19	15	the	subj	wh_no-gap_obj_emb3
12721	19	16	five	subj	wh_no-gap_obj_emb3
12722	19	17	star	subj	wh_no-gap_obj_emb3
12723	19	18	general	subj	wh_no-gap_obj_emb3
12724	19	19	awarded	verb	wh_no-gap_obj_emb3
12725	19	20	a	object	wh_no-gap_obj_emb3
12726	19	21	medal	object	wh_no-gap_obj_emb3
12727	19	22	to	to	wh_no-gap_obj_emb3
12728	19	23	the	goal	wh_no-gap_obj_emb3
12729	19	24	fighter	goal	wh_no-gap_obj_emb3
12730	19	25	pilot	goal	wh_no-gap_obj_emb3
12731	19	26	over	temporal_modifier	wh_no-gap_obj_emb3
12732	19	27	the	temporal_modifier	wh_no-gap_obj_emb3
12733	19	28	weekend	temporal_modifier	wh_no-gap_obj_emb3
12734	19	30	.	End	wh_no-gap_obj_emb3
12735	19	31	<eos>	End	wh_no-gap_obj_emb3
12736	20	0	We	prefix	wh_no-gap_obj_emb3
12737	20	1	all	prefix	wh_no-gap_obj_emb3
12738	20	2	know	prefix	wh_no-gap_obj_emb3
12739	20	3	who	obj_wh	wh_no-gap_obj_emb3
12740	20	4	the	embed1	wh_no-gap_obj_emb3
12741	20	5	politician	embed1	wh_no-gap_obj_emb3
12742	20	6	stated	embed1	wh_no-gap_obj_emb3
12743	20	7	that	embed1	wh_no-gap_obj_emb3
12744	20	8	his	embed2	wh_no-gap_obj_emb3
12745	20	9	press	embed2	wh_no-gap_obj_emb3
12746	20	10	secretary	embed2	wh_no-gap_obj_emb3
12747	20	11	said	embed2	wh_no-gap_obj_emb3
12748	20	12	that	embed2	wh_no-gap_obj_emb3
12749	20	13	the	embed3	wh_no-gap_obj_emb3
12750	20	14	chief	embed3	wh_no-gap_obj_emb3
12751	20	15	of	embed3	wh_no-gap_obj_emb3
12752	20	16	staff	embed3	wh_no-gap_obj_emb3
12753	20	17	thought	embed3	wh_no-gap_obj_emb3
12754	20	18	that	embed3	wh_no-gap_obj_emb3
12755	20	19	the	subj	wh_no-gap_obj_emb3
12756	20	20	journalist	subj	wh_no-gap_obj_emb3
12757	20	21	put	verb	wh_no-gap_obj_emb3
12758	20	22	his	object	wh_no-gap_obj_emb3
12759	20	23	tape	object	wh_no-gap_obj_emb3
12760	20	24	recorder	object	wh_no-gap_obj_emb3
12761	20	25	on	to	wh_no-gap_obj_emb3
12762	20	26	top	to	wh_no-gap_obj_emb3
12763	20	27	of	to	wh_no-gap_obj_emb3
12764	20	28	the	goal	wh_no-gap_obj_emb3
12765	20	29	table	goal	wh_no-gap_obj_emb3
12766	20	30	during	temporal_modifier	wh_no-gap_obj_emb3
12767	20	31	the	temporal_modifier	wh_no-gap_obj_emb3
12768	20	32	press	temporal_modifier	wh_no-gap_obj_emb3
12769	20	33	conference	temporal_modifier	wh_no-gap_obj_emb3
12770	20	35	.	End	wh_no-gap_obj_emb3
12771	20	36	<eos>	End	wh_no-gap_obj_emb3
12772	0	0	I	prefix	wh_gap_obj_emb3
12773	0	1	know	prefix	wh_gap_obj_emb3
12774	0	2	what	obj_wh	wh_gap_obj_emb3
12775	0	3	our	embed1	wh_gap_obj_emb3
12776	0	4	mother	embed1	wh_gap_obj_emb3
12777	0	5	said	embed1	wh_gap_obj_emb3
12778	0	6	that	embed1	wh_gap_obj_emb3
12779	0	7	her	embed2	wh_gap_obj_emb3
12780	0	8	friend	embed2	wh_gap_obj_emb3
12781	0	9	remarked	embed2	wh_gap_obj_emb3
12782	0	10	that	embed2	wh_gap_obj_emb3
12783	0	11	the	embed3	wh_gap_obj_emb3
12784	0	12	park	embed3	wh_gap_obj_emb3
12785	0	13	attendant	embed3	wh_gap_obj_emb3
12786	0	14	wondered	embed3	wh_gap_obj_emb3
12787	0	15	that	embed3	wh_gap_obj_emb3
12788	0	16	your	subj	wh_gap_obj_emb3
12789	0	17	friend	subj	wh_gap_obj_emb3
12790	0	18	gave	verb	wh_gap_obj_emb3
12791	0	19	to	to	wh_gap_obj_emb3
12792	0	20	Mary	goal	wh_gap_obj_emb3
12793	0	21	last	temporal_modifier	wh_gap_obj_emb3
12794	0	22	weekend	temporal_modifier	wh_gap_obj_emb3
12795	0	24	.	End	wh_gap_obj_emb3
12796	0	25	<eos>	End	wh_gap_obj_emb3
12797	1	0	The	prefix	wh_gap_obj_emb3
12798	1	1	accountant	prefix	wh_gap_obj_emb3
12799	1	2	wondered	prefix	wh_gap_obj_emb3
12800	1	3	who	obj_wh	wh_gap_obj_emb3
12801	1	4	the	embed1	wh_gap_obj_emb3
12802	1	5	security	embed1	wh_gap_obj_emb3
12803	1	6	guard	embed1	wh_gap_obj_emb3
12804	1	7	believed	embed1	wh_gap_obj_emb3
12805	1	8	that	embed1	wh_gap_obj_emb3
12806	1	9	his	embed2	wh_gap_obj_emb3
12807	1	10	friend	embed2	wh_gap_obj_emb3
12808	1	11	knew	embed2	wh_gap_obj_emb3
12809	1	12	that	embed2	wh_gap_obj_emb3
12810	1	13	the	embed3	wh_gap_obj_emb3
12811	1	14	assistant	embed3	wh_gap_obj_emb3
12812	1	15	reported	embed3	wh_gap_obj_emb3
12813	1	16	that	embed3	wh_gap_obj_emb3
12814	1	17	the	subj	wh_gap_obj_emb3
12815	1	18	secretary	subj	wh_gap_obj_emb3
12816	1	19	introduced	verb	wh_gap_obj_emb3
12817	1	20	to	to	wh_gap_obj_emb3
12818	1	21	her	goal	wh_gap_obj_emb3
12819	1	22	friend	goal	wh_gap_obj_emb3
12820	1	23	last	temporal_modifier	wh_gap_obj_emb3
12821	1	24	night	temporal_modifier	wh_gap_obj_emb3
12822	1	26	.	End	wh_gap_obj_emb3
12823	1	27	<eos>	End	wh_gap_obj_emb3
12824	2	0	The	prefix	wh_gap_obj_emb3
12825	2	1	assistant	prefix	wh_gap_obj_emb3
12826	2	2	told	prefix	wh_gap_obj_emb3
12827	2	3	me	prefix	wh_gap_obj_emb3
12828	2	4	what	obj_wh	wh_gap_obj_emb3
12829	2	5	the	embed1	wh_gap_obj_emb3
12830	2	6	man	embed1	wh_gap_obj_emb3
12831	2	7	knew	embed1	wh_gap_obj_emb3
12832	2	8	that	embed1	wh_gap_obj_emb3
12833	2	9	his	embed2	wh_gap_obj_emb3
12834	2	10	friend	embed2	wh_gap_obj_emb3
12835	2	11	recalled	embed2	wh_gap_obj_emb3
12836	2	12	that	embed2	wh_gap_obj_emb3
12837	2	13	the	embed3	wh_gap_obj_emb3
12838	2	14	woman	embed3	wh_gap_obj_emb3
12839	2	15	said	embed3	wh_gap_obj_emb3
12840	2	16	that	embed3	wh_gap_obj_emb3
12841	2	17	the	subj	wh_gap_obj_emb3
12842	2	18	pilot	subj	wh_gap_obj_emb3
12843	2	19	sent	verb	wh_gap_obj_emb3
12844	2	20	to	to	wh_gap_obj_emb3
12845	2	21	his	goal	wh_gap_obj_emb3
12846	2	22	family	goal	wh_gap_obj_emb3
12847	2	23	when	temporal_modifier	wh_gap_obj_emb3
12848	2	24	we	temporal_modifier	wh_gap_obj_emb3
12849	2	25	landed	temporal_modifier	wh_gap_obj_emb3
12850	2	27	.	End	wh_gap_obj_emb3
12851	2	28	<eos>	End	wh_gap_obj_emb3
12852	3	0	We	prefix	wh_gap_obj_emb3
12853	3	1	discovered	prefix	wh_gap_obj_emb3
12854	3	2	what	obj_wh	wh_gap_obj_emb3
12855	3	3	our	embed1	wh_gap_obj_emb3
12856	3	4	friends	embed1	wh_gap_obj_emb3
12857	3	5	argued	embed1	wh_gap_obj_emb3
12858	3	6	that	embed1	wh_gap_obj_emb3
12859	3	7	the	embed2	wh_gap_obj_emb3
12860	3	8	guests	embed2	wh_gap_obj_emb3
12861	3	9	recalled	embed2	wh_gap_obj_emb3
12862	3	10	that	embed2	wh_gap_obj_emb3
12863	3	11	the	embed3	wh_gap_obj_emb3
12864	3	12	chef	embed3	wh_gap_obj_emb3
12865	3	13	knew	embed3	wh_gap_obj_emb3
12866	3	14	that	embed3	wh_gap_obj_emb3
12867	3	15	the	subj	wh_gap_obj_emb3
12868	3	16	witty	subj	wh_gap_obj_emb3
12869	3	17	actor	subj	wh_gap_obj_emb3
12870	3	18	told	verb	wh_gap_obj_emb3
12871	3	19	about	to	wh_gap_obj_emb3
12872	3	20	the	goal	wh_gap_obj_emb3
12873	3	21	woman	goal	wh_gap_obj_emb3
12874	3	22	during	temporal_modifier	wh_gap_obj_emb3
12875	3	23	the	temporal_modifier	wh_gap_obj_emb3
12876	3	24	party	temporal_modifier	wh_gap_obj_emb3
12877	3	26	.	End	wh_gap_obj_emb3
12878	3	27	<eos>	End	wh_gap_obj_emb3
12879	4	0	The	prefix	wh_gap_obj_emb3
12880	4	1	neighbors	prefix	wh_gap_obj_emb3
12881	4	2	found	prefix	wh_gap_obj_emb3
12882	4	3	out	prefix	wh_gap_obj_emb3
12883	4	4	what	obj_wh	wh_gap_obj_emb3
12884	4	5	the	embed1	wh_gap_obj_emb3
12885	4	6	delivery	embed1	wh_gap_obj_emb3
12886	4	7	boy	embed1	wh_gap_obj_emb3
12887	4	8	remarked	embed1	wh_gap_obj_emb3
12888	4	9	that	embed1	wh_gap_obj_emb3
12889	4	10	the	embed2	wh_gap_obj_emb3
12890	4	11	worker	embed2	wh_gap_obj_emb3
12891	4	12	said	embed2	wh_gap_obj_emb3
12892	4	13	that	embed2	wh_gap_obj_emb3
12893	4	14	the	embed3	wh_gap_obj_emb3
12894	4	15	gardener	embed3	wh_gap_obj_emb3
12895	4	16	knew	embed3	wh_gap_obj_emb3
12896	4	17	that	embed3	wh_gap_obj_emb3
12897	4	18	the	subj	wh_gap_obj_emb3
12898	4	19	young	subj	wh_gap_obj_emb3
12899	4	20	woman	subj	wh_gap_obj_emb3
12900	4	21	bought	verb	wh_gap_obj_emb3
12901	4	22	for	to	wh_gap_obj_emb3
12902	4	23	her	goal	wh_gap_obj_emb3
12903	4	24	parents	goal	wh_gap_obj_emb3
12904	4	25	in	temporal_modifier	wh_gap_obj_emb3
12905	4	26	a	temporal_modifier	wh_gap_obj_emb3
12906	4	27	rush	temporal_modifier	wh_gap_obj_emb3
12907	4	29	.	End	wh_gap_obj_emb3
12908	4	30	<eos>	End	wh_gap_obj_emb3
12909	5	0	My	prefix	wh_gap_obj_emb3
12910	5	1	friend	prefix	wh_gap_obj_emb3
12911	5	2	knows	prefix	wh_gap_obj_emb3
12912	5	3	what	obj_wh	wh_gap_obj_emb3
12913	5	4	her	embed1	wh_gap_obj_emb3
12914	5	5	mother	embed1	wh_gap_obj_emb3
12915	5	6	heard	embed1	wh_gap_obj_emb3
12916	5	7	that	embed1	wh_gap_obj_emb3
12917	5	8	the	embed2	wh_gap_obj_emb3
12918	5	9	newspaper	embed2	wh_gap_obj_emb3
12919	5	10	reported	embed2	wh_gap_obj_emb3
12920	5	11	that	embed2	wh_gap_obj_emb3
12921	5	12	the	embed3	wh_gap_obj_emb3
12922	5	13	mayor	embed3	wh_gap_obj_emb3
12923	5	14	said	embed3	wh_gap_obj_emb3
12924	5	15	that	embed3	wh_gap_obj_emb3
12925	5	16	the	subj	wh_gap_obj_emb3
12926	5	17	successful	subj	wh_gap_obj_emb3
12927	5	18	architect	subj	wh_gap_obj_emb3
12928	5	19	built	verb	wh_gap_obj_emb3
12929	5	20	for	to	wh_gap_obj_emb3
12930	5	21	her	goal	wh_gap_obj_emb3
12931	5	22	mother	goal	wh_gap_obj_emb3
12932	5	23	last	temporal_modifier	wh_gap_obj_emb3
12933	5	24	year	temporal_modifier	wh_gap_obj_emb3
12934	5	26	.	End	wh_gap_obj_emb3
12935	5	27	<eos>	End	wh_gap_obj_emb3
12936	6	0	The	prefix	wh_gap_obj_emb3
12937	6	1	commissioner	prefix	wh_gap_obj_emb3
12938	6	2	discovered	prefix	wh_gap_obj_emb3
12939	6	3	what	obj_wh	wh_gap_obj_emb3
12940	6	4	the	embed1	wh_gap_obj_emb3
12941	6	5	judge	embed1	wh_gap_obj_emb3
12942	6	6	thought	embed1	wh_gap_obj_emb3
12943	6	7	that	embed1	wh_gap_obj_emb3
12944	6	8	the	embed2	wh_gap_obj_emb3
12945	6	9	cop	embed2	wh_gap_obj_emb3
12946	6	10	said	embed2	wh_gap_obj_emb3
12947	6	11	that	embed2	wh_gap_obj_emb3
12948	6	12	the	embed3	wh_gap_obj_emb3
12949	6	13	man	embed3	wh_gap_obj_emb3
12950	6	14	testified	embed3	wh_gap_obj_emb3
12951	6	15	that	embed3	wh_gap_obj_emb3
12952	6	16	the	subj	wh_gap_obj_emb3
12953	6	17	police	subj	wh_gap_obj_emb3
12954	6	18	detective	subj	wh_gap_obj_emb3
12955	6	19	handed	verb	wh_gap_obj_emb3
12956	6	20	to	to	wh_gap_obj_emb3
12957	6	21	the	goal	wh_gap_obj_emb3
12958	6	22	man	goal	wh_gap_obj_emb3
12959	6	23	in	goal	wh_gap_obj_emb3
12960	6	24	the	goal	wh_gap_obj_emb3
12961	6	25	trench	goal	wh_gap_obj_emb3
12962	6	26	coat	goal	wh_gap_obj_emb3
12963	6	27	just	temporal_modifier	wh_gap_obj_emb3
12964	6	28	a	temporal_modifier	wh_gap_obj_emb3
12965	6	29	few	temporal_modifier	wh_gap_obj_emb3
12966	6	30	minutes	temporal_modifier	wh_gap_obj_emb3
12967	6	31	ago	temporal_modifier	wh_gap_obj_emb3
12968	6	33	.	End	wh_gap_obj_emb3
12969	6	34	<eos>	End	wh_gap_obj_emb3
12970	7	0	We	prefix	wh_gap_obj_emb3
12971	7	1	all	prefix	wh_gap_obj_emb3
12972	7	2	know	prefix	wh_gap_obj_emb3
12973	7	3	what	obj_wh	wh_gap_obj_emb3
12974	7	4	the	embed1	wh_gap_obj_emb3
12975	7	5	report	embed1	wh_gap_obj_emb3
12976	7	6	stated	embed1	wh_gap_obj_emb3
12977	7	7	that	embed1	wh_gap_obj_emb3
12978	7	8	the	embed2	wh_gap_obj_emb3
12979	7	9	television	embed2	wh_gap_obj_emb3
12980	7	10	host	embed2	wh_gap_obj_emb3
12981	7	11	thought	embed2	wh_gap_obj_emb3
12982	7	12	that	embed2	wh_gap_obj_emb3
12983	7	13	her	embed3	wh_gap_obj_emb3
12984	7	14	friend	embed3	wh_gap_obj_emb3
12985	7	15	reported	embed3	wh_gap_obj_emb3
12986	7	16	that	embed3	wh_gap_obj_emb3
12987	7	17	the	subj	wh_gap_obj_emb3
12988	7	18	investor	subj	wh_gap_obj_emb3
12989	7	19	lent	verb	wh_gap_obj_emb3
12990	7	20	to	to	wh_gap_obj_emb3
12991	7	21	his	goal	wh_gap_obj_emb3
12992	7	22	daughter	goal	wh_gap_obj_emb3
12993	7	23	after	temporal_modifier	wh_gap_obj_emb3
12994	7	24	the	temporal_modifier	wh_gap_obj_emb3
12995	7	25	housing	temporal_modifier	wh_gap_obj_emb3
12996	7	26	market	temporal_modifier	wh_gap_obj_emb3
12997	7	27	crashed	temporal_modifier	wh_gap_obj_emb3
12998	7	29	.	End	wh_gap_obj_emb3
12999	7	30	<eos>	End	wh_gap_obj_emb3
13000	8	0	I	prefix	wh_gap_obj_emb3
13001	8	1	know	prefix	wh_gap_obj_emb3
13002	8	2	what	obj_wh	wh_gap_obj_emb3
13003	8	3	the	embed1	wh_gap_obj_emb3
13004	8	4	accountant	embed1	wh_gap_obj_emb3
13005	8	5	said	embed1	wh_gap_obj_emb3
13006	8	6	that	embed1	wh_gap_obj_emb3
13007	8	7	his	embed2	wh_gap_obj_emb3
13008	8	8	colleague	embed2	wh_gap_obj_emb3
13009	8	9	recalled	embed2	wh_gap_obj_emb3
13010	8	10	that	embed2	wh_gap_obj_emb3
13011	8	11	the	embed3	wh_gap_obj_emb3
13012	8	12	partners	embed3	wh_gap_obj_emb3
13013	8	13	knew	embed3	wh_gap_obj_emb3
13014	8	14	that	embed3	wh_gap_obj_emb3
13015	8	15	the	subj	wh_gap_obj_emb3
13016	8	16	sad	subj	wh_gap_obj_emb3
13017	8	17	businessman	subj	wh_gap_obj_emb3
13018	8	18	repaid	verb	wh_gap_obj_emb3
13019	8	19	to	to	wh_gap_obj_emb3
13020	8	20	the	goal	wh_gap_obj_emb3
13021	8	21	mafia	goal	wh_gap_obj_emb3
13022	8	22	kingpin	goal	wh_gap_obj_emb3
13023	8	23	when	temporal_modifier	wh_gap_obj_emb3
13024	8	24	he	temporal_modifier	wh_gap_obj_emb3
13025	8	25	had	temporal_modifier	wh_gap_obj_emb3
13026	8	26	enough	temporal_modifier	wh_gap_obj_emb3
13027	8	27	money	temporal_modifier	wh_gap_obj_emb3
13028	8	29	.	End	wh_gap_obj_emb3
13029	8	30	<eos>	End	wh_gap_obj_emb3
13030	9	0	The	prefix	wh_gap_obj_emb3
13031	9	1	newspaper	prefix	wh_gap_obj_emb3
13032	9	2	reported	prefix	wh_gap_obj_emb3
13033	9	3	what	obj_wh	wh_gap_obj_emb3
13034	9	4	the	embed1	wh_gap_obj_emb3
13035	9	5	press	embed1	wh_gap_obj_emb3
13036	9	6	secretary	embed1	wh_gap_obj_emb3
13037	9	7	remarked	embed1	wh_gap_obj_emb3
13038	9	8	that	embed1	wh_gap_obj_emb3
13039	9	9	the	embed2	wh_gap_obj_emb3
13040	9	10	journalists	embed2	wh_gap_obj_emb3
13041	9	11	said	embed2	wh_gap_obj_emb3
13042	9	12	that	embed2	wh_gap_obj_emb3
13043	9	13	the	embed3	wh_gap_obj_emb3
13044	9	14	workers	embed3	wh_gap_obj_emb3
13045	9	15	decided	embed3	wh_gap_obj_emb3
13046	9	16	that	embed3	wh_gap_obj_emb3
13047	9	17	the	subj	wh_gap_obj_emb3
13048	9	18	administrator	subj	wh_gap_obj_emb3
13049	9	19	promised	verb	wh_gap_obj_emb3
13050	9	20	to	to	wh_gap_obj_emb3
13051	9	21	the	goal	wh_gap_obj_emb3
13052	9	22	factory	goal	wh_gap_obj_emb3
13053	9	23	workers	goal	wh_gap_obj_emb3
13054	9	24	during	temporal_modifier	wh_gap_obj_emb3
13055	9	25	the	temporal_modifier	wh_gap_obj_emb3
13056	9	26	speech	temporal_modifier	wh_gap_obj_emb3
13057	9	28	.	End	wh_gap_obj_emb3
13058	9	29	<eos>	End	wh_gap_obj_emb3
13059	10	0	Her	prefix	wh_gap_obj_emb3
13060	10	1	friend	prefix	wh_gap_obj_emb3
13061	10	2	found	prefix	wh_gap_obj_emb3
13062	10	3	out	prefix	wh_gap_obj_emb3
13063	10	4	what	obj_wh	wh_gap_obj_emb3
13064	10	5	the	embed1	wh_gap_obj_emb3
13065	10	6	investigator	embed1	wh_gap_obj_emb3
13066	10	7	thought	embed1	wh_gap_obj_emb3
13067	10	8	that	embed1	wh_gap_obj_emb3
13068	10	9	the	embed2	wh_gap_obj_emb3
13069	10	10	local	embed2	wh_gap_obj_emb3
13070	10	11	businessman	embed2	wh_gap_obj_emb3
13071	10	12	believed	embed2	wh_gap_obj_emb3
13072	10	13	that	embed2	wh_gap_obj_emb3
13073	10	14	the	embed3	wh_gap_obj_emb3
13074	10	15	banker	embed3	wh_gap_obj_emb3
13075	10	16	said	embed3	wh_gap_obj_emb3
13076	10	17	that	embed3	wh_gap_obj_emb3
13077	10	18	the	subj	wh_gap_obj_emb3
13078	10	19	evil	subj	wh_gap_obj_emb3
13079	10	20	businessman	subj	wh_gap_obj_emb3
13080	10	21	sold	verb	wh_gap_obj_emb3
13081	10	22	to	to	wh_gap_obj_emb3
13082	10	23	the	goal	wh_gap_obj_emb3
13083	10	24	innocent	goal	wh_gap_obj_emb3
13084	10	25	couple	goal	wh_gap_obj_emb3
13085	10	26	yesterday	temporal_modifier	wh_gap_obj_emb3
13086	10	28	.	End	wh_gap_obj_emb3
13087	10	29	<eos>	End	wh_gap_obj_emb3
13088	11	0	I	prefix	wh_gap_obj_emb3
13089	11	1	realized	prefix	wh_gap_obj_emb3
13090	11	2	what	obj_wh	wh_gap_obj_emb3
13091	11	3	my	embed1	wh_gap_obj_emb3
13092	11	4	friend	embed1	wh_gap_obj_emb3
13093	11	5	remembered	embed1	wh_gap_obj_emb3
13094	11	6	that	embed1	wh_gap_obj_emb3
13095	11	7	the	embed2	wh_gap_obj_emb3
13096	11	8	professor	embed2	wh_gap_obj_emb3
13097	11	9	said	embed2	wh_gap_obj_emb3
13098	11	10	that	embed2	wh_gap_obj_emb3
13099	11	11	his	embed3	wh_gap_obj_emb3
13100	11	12	colleague	embed3	wh_gap_obj_emb3
13101	11	13	noticed	embed3	wh_gap_obj_emb3
13102	11	14	that	embed3	wh_gap_obj_emb3
13103	11	15	the	subj	wh_gap_obj_emb3
13104	11	16	foreign	subj	wh_gap_obj_emb3
13105	11	17	visitor	subj	wh_gap_obj_emb3
13106	11	18	told	verb	wh_gap_obj_emb3
13107	11	19	to	to	wh_gap_obj_emb3
13108	11	20	the	goal	wh_gap_obj_emb3
13109	11	21	guests	goal	wh_gap_obj_emb3
13110	11	22	over	temporal_modifier	wh_gap_obj_emb3
13111	11	23	dinner	temporal_modifier	wh_gap_obj_emb3
13112	11	25	.	End	wh_gap_obj_emb3
13113	11	26	<eos>	End	wh_gap_obj_emb3
13114	12	0	The	prefix	wh_gap_obj_emb3
13115	12	1	novel	prefix	wh_gap_obj_emb3
13116	12	2	revealed	prefix	wh_gap_obj_emb3
13117	12	3	what	obj_wh	wh_gap_obj_emb3
13118	12	4	the	embed1	wh_gap_obj_emb3
13119	12	5	narrator	embed1	wh_gap_obj_emb3
13120	12	6	believed	embed1	wh_gap_obj_emb3
13121	12	7	that	embed1	wh_gap_obj_emb3
13122	12	8	his	embed2	wh_gap_obj_emb3
13123	12	9	nemesis	embed2	wh_gap_obj_emb3
13124	12	10	suspected	embed2	wh_gap_obj_emb3
13125	12	11	that	embed2	wh_gap_obj_emb3
13126	12	12	the	embed3	wh_gap_obj_emb3
13127	12	13	colonel	embed3	wh_gap_obj_emb3
13128	12	14	said	embed3	wh_gap_obj_emb3
13129	12	15	that	embed3	wh_gap_obj_emb3
13130	12	16	the	subj	wh_gap_obj_emb3
13131	12	17	suffering	subj	wh_gap_obj_emb3
13132	12	18	artist	subj	wh_gap_obj_emb3
13133	12	19	created	verb	wh_gap_obj_emb3
13134	12	20	about	to	wh_gap_obj_emb3
13135	12	21	tragic	goal	wh_gap_obj_emb3
13136	12	22	love	goal	wh_gap_obj_emb3
13137	12	23	last	temporal_modifier	wh_gap_obj_emb3
13138	12	24	winter	temporal_modifier	wh_gap_obj_emb3
13139	12	26	.	End	wh_gap_obj_emb3
13140	12	27	<eos>	End	wh_gap_obj_emb3
13141	13	0	We	prefix	wh_gap_obj_emb3
13142	13	1	all	prefix	wh_gap_obj_emb3
13143	13	2	know	prefix	wh_gap_obj_emb3
13144	13	3	what	obj_wh	wh_gap_obj_emb3
13145	13	4	our	embed1	wh_gap_obj_emb3
13146	13	5	friend	embed1	wh_gap_obj_emb3
13147	13	6	thought	embed1	wh_gap_obj_emb3
13148	13	7	that	embed1	wh_gap_obj_emb3
13149	13	8	the	embed2	wh_gap_obj_emb3
13150	13	9	reporter	embed2	wh_gap_obj_emb3
13151	13	10	knows	embed2	wh_gap_obj_emb3
13152	13	11	that	embed2	wh_gap_obj_emb3
13153	13	12	her	embed3	wh_gap_obj_emb3
13154	13	13	contact	embed3	wh_gap_obj_emb3
13155	13	14	said	embed3	wh_gap_obj_emb3
13156	13	15	that	embed3	wh_gap_obj_emb3
13157	13	16	the	subj	wh_gap_obj_emb3
13158	13	17	young	subj	wh_gap_obj_emb3
13159	13	18	politician	subj	wh_gap_obj_emb3
13160	13	19	said	verb	wh_gap_obj_emb3
13161	13	20	about	to	wh_gap_obj_emb3
13162	13	21	immigration	goal	wh_gap_obj_emb3
13163	13	22	a	temporal_modifier	wh_gap_obj_emb3
13164	13	23	week	temporal_modifier	wh_gap_obj_emb3
13165	13	24	before	temporal_modifier	wh_gap_obj_emb3
13166	13	25	the	temporal_modifier	wh_gap_obj_emb3
13167	13	26	voting	temporal_modifier	wh_gap_obj_emb3
13168	13	28	.	End	wh_gap_obj_emb3
13169	13	29	<eos>	End	wh_gap_obj_emb3
13170	14	0	I	prefix	wh_gap_obj_emb3
13171	14	1	know	prefix	wh_gap_obj_emb3
13172	14	2	what	obj_wh	wh_gap_obj_emb3
13173	14	3	my	embed1	wh_gap_obj_emb3
13174	14	4	coworker	embed1	wh_gap_obj_emb3
13175	14	5	said	embed1	wh_gap_obj_emb3
13176	14	6	that	embed1	wh_gap_obj_emb3
13177	14	7	her	embed2	wh_gap_obj_emb3
13178	14	8	college	embed2	wh_gap_obj_emb3
13179	14	9	roommate	embed2	wh_gap_obj_emb3
13180	14	10	knew	embed2	wh_gap_obj_emb3
13181	14	11	that	embed2	wh_gap_obj_emb3
13182	14	12	a	embed3	wh_gap_obj_emb3
13183	14	13	mutual	embed3	wh_gap_obj_emb3
13184	14	14	friend	embed3	wh_gap_obj_emb3
13185	14	15	stated	embed3	wh_gap_obj_emb3
13186	14	16	that	embed3	wh_gap_obj_emb3
13187	14	17	the	subj	wh_gap_obj_emb3
13188	14	18	young	subj	wh_gap_obj_emb3
13189	14	19	professional	subj	wh_gap_obj_emb3
13190	14	20	assembled	verb	wh_gap_obj_emb3
13191	14	21	for	to	wh_gap_obj_emb3
13192	14	22	his	goal	wh_gap_obj_emb3
13193	14	23	parents	goal	wh_gap_obj_emb3
13194	14	24	last	temporal_modifier	wh_gap_obj_emb3
13195	14	25	night	temporal_modifier	wh_gap_obj_emb3
13196	14	27	.	End	wh_gap_obj_emb3
13197	14	28	<eos>	End	wh_gap_obj_emb3
13198	15	0	My	prefix	wh_gap_obj_emb3
13199	15	1	friends	prefix	wh_gap_obj_emb3
13200	15	2	all	prefix	wh_gap_obj_emb3
13201	15	3	know	prefix	wh_gap_obj_emb3
13202	15	4	who	obj_wh	wh_gap_obj_emb3
13203	15	5	their	embed1	wh_gap_obj_emb3
13204	15	6	mentor	embed1	wh_gap_obj_emb3
13205	15	7	said	embed1	wh_gap_obj_emb3
13206	15	8	that	embed1	wh_gap_obj_emb3
13207	15	9	the	embed2	wh_gap_obj_emb3
13208	15	10	secretary	embed2	wh_gap_obj_emb3
13209	15	11	believed	embed2	wh_gap_obj_emb3
13210	15	12	that	embed2	wh_gap_obj_emb3
13211	15	13	the	embed3	wh_gap_obj_emb3
13212	15	14	worker	embed3	wh_gap_obj_emb3
13213	15	15	testified	embed3	wh_gap_obj_emb3
13214	15	16	that	embed3	wh_gap_obj_emb3
13215	15	17	the	subj	wh_gap_obj_emb3
13216	15	18	businessman	subj	wh_gap_obj_emb3
13217	15	19	left	verb	wh_gap_obj_emb3
13218	15	20	in	to	wh_gap_obj_emb3
13219	15	21	the	goal	wh_gap_obj_emb3
13220	15	22	office	goal	wh_gap_obj_emb3
13221	15	23	this	temporal_modifier	wh_gap_obj_emb3
13222	15	24	afternoon	temporal_modifier	wh_gap_obj_emb3
